Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56013690100,56013690100,2015.0,1,0,5.0,5,0,2,1,0,0,0
56013690100,56013690100,2016.0,5,0,8.8,31,0,23,3,0,0,0
56013690100,56013690100,2017.0,1,0,3.0,3,0,2,1,0,0,0
56013690100,56013690100,2018.0,4,0,5.75,17,0,14,5,0,0,0
56013690100,56013690100,2019.0,3,0,6.67,18,0,12,6,0,0,0
56013690100,56013690100,2020.0,3,0,18.67,54,0,21,3,0,0,0
56013690100,56013690100,2021.0,6,0,10.33,50,0,31,6,0,0,0
56013690100,56013690100,2022.0,2,0,4.0,7,0,7,2,0,0,0
56013690100,56013690100,2023.0,3,0,6.0,15,0,8,3,0,0,0
56013690100,56013690100,2024.0,1,0,8.0,8,0,9,2,0,0,0
