Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
7004019071,7004019071,2015.0,8,0,9.62,64,0,26,4,0,0,0
7004019071,7004019071,2016.0,7,0,9.29,52,0,28,6,0,0,0
7004019071,7004019071,2017.0,5,0,10.2,46,0,15,4,0,0,0
7004019071,7004019071,2018.0,6,0,9.5,41,0,22,2,0,0,0
7004019071,7004019071,2019.0,3,0,12.67,34,0,22,5,0,0,0
7004019071,7004019071,2020.0,3,0,15.67,43,0,13,2,0,0,0
7004019071,7004019071,2021.0,4,0,12.0,33,0,29,5,0,0,0
7004019071,7004019071,2022.0,3,0,10.67,31,0,14,3,0,0,0
7004019071,7004019071,2023.0,2,0,11.5,23,0,8,2,0,0,0
7004019071,7004019071,2024.0,1,0,17.0,17,0,6,2,0,0,0
