Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
55993683800,55993683800,2015.0,4,0,4.25,14,0,7,2,0,0,0
55993683800,55993683800,2016.0,2,0,4.5,7,0,2,1,0,0,0
55993683800,55993683800,2017.0,3,0,4.67,11,0,5,2,0,0,0
55993683800,55993683800,2018.0,2,0,5.5,9,0,8,3,0,0,0
55993683800,55993683800,2019.0,2,0,7.0,10,0,5,2,0,0,0
55993683800,55993683800,2020.0,2,0,3.5,6,0,2,1,0,0,0
55993683800,55993683800,2021.0,1,0,6.0,6,0,3,1,0,0,0
55993683800,55993683800,2022.0,1,0,4.0,4,0,2,1,0,0,0
55993683800,55993683800,2023.0,3,0,6.0,16,0,7,2,0,0,0
55993683800,55993683800,2024.0,1,0,5.0,5,0,2,1,0,0,0
