Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
6701576605,6701576605,2015.0,12,0,3.17,19,0,20,3,0,0,0
6701576605,6701576605,2016.0,8,0,3.5,15,0,13,2,0,0,0
6701576605,6701576605,2017.0,12,0,3.83,24,0,19,2,0,0,0
6701576605,6701576605,2018.0,4,0,2.75,7,0,5,2,0,0,0
6701576605,6701576605,2019.0,5,0,3.8,11,0,14,1,0,0,0
6701576605,6701576605,2020.0,14,0,3.43,21,0,32,3,0,0,0
6701576605,6701576605,2021.0,11,0,3.64,24,0,20,3,0,0,0
6701576605,6701576605,2022.0,10,0,4.7,28,0,24,2,0,0,0
6701576605,6701576605,2023.0,7,0,4.0,20,0,16,2,0,0,0
6701576605,6701576605,2024.0,10,0,3.4,15,0,21,2,0,0,0
