Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
23093064600,23093064600,2015.0,1,0,5.0,5,0,3,1,0,0,0
23093064600,23093064600,2016.0,3,0,11.67,30,0,18,1,0,0,0
23093064600,23093064600,2017.0,1,0,15.0,15,0,6,1,0,0,0
23093064600,23093064600,2018.0,3,0,7.0,20,0,9,1,0,0,0
23093064600,23093064600,2019.0,2,0,13.0,25,0,11,3,0,0,0
23093064600,23093064600,2020.0,2,0,8.5,17,0,9,1,0,0,0
23093064600,23093064600,2021.0,1,0,9.0,9,0,5,1,0,0,0
23093064600,23093064600,2022.0,1,0,8.0,8,0,2,1,0,0,0
23093064600,23093064600,2023.0,4,0,8.75,31,0,19,1,0,0,0
23093064600,23093064600,2024.0,3,0,11.33,33,0,15,1,0,0,0
