Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
55662708000,55662708000,2015.0,3,0,6.67,13,0,7,1,0,0,0
55662708000,55662708000,2016.0,4,0,7.0,18,0,10,1,0,0,0
55662708000,55662708000,2017.0,7,0,6.71,30,0,18,1,0,0,0
55662708000,55662708000,2018.0,4,0,6.0,19,0,10,1,0,0,0
55662708000,55662708000,2019.0,2,0,8.5,16,0,4,1,0,0,0
55662708000,55662708000,2020.0,3,0,7.0,19,0,7,1,0,0,0
55662708000,55662708000,2021.0,1,0,9.0,9,0,3,1,0,0,0
55662708000,55662708000,2022.0,1,0,8.0,8,0,4,1,0,0,0
55662708000,55662708000,2023.0,1,0,10.0,10,0,2,1,0,0,0
55662708000,55662708000,2024.0,1,0,6.0,6,0,1,1,0,0,0
