Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
35615110000,35615110000,2015.0,3,0,4.33,11,0,7,2,0,0,0
35615110000,35615110000,2016.0,7,0,3.29,18,0,23,3,0,0,0
35615110000,35615110000,2017.0,9,0,3.0,15,0,40,3,0,0,0
35615110000,35615110000,2018.0,1,0,4.0,4,0,3,2,0,0,0
35615110000,35615110000,2019.0,3,0,4.0,10,0,17,3,0,0,0
35615110000,35615110000,2020.0,3,0,3.0,6,0,16,3,0,0,0
35615110000,35615110000,2021.0,5,0,2.6,6,0,30,3,0,0,0
35615110000,35615110000,2022.0,2,0,2.5,3,0,13,2,0,0,0
35615110000,35615110000,2023.0,5,0,3.2,8,0,35,3,0,0,0
35615110000,35615110000,2024.0,4,0,2.75,6,0,16,2,0,0,0
