Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
55000477500,55000477500,2015.0,3,0,6.0,13,0,9,2,0,0,0
55000477500,55000477500,2016.0,5,0,8.8,27,0,13,2,0,0,0
55000477500,55000477500,2017.0,7,0,7.71,32,0,20,2,0,0,0
55000477500,55000477500,2018.0,8,0,9.5,43,0,32,4,0,0,0
55000477500,55000477500,2019.0,10,0,8.7,49,0,35,5,0,0,0
55000477500,55000477500,2020.0,12,0,10.5,77,0,58,9,0,0,0
55000477500,55000477500,2021.0,6,0,8.5,36,0,19,4,0,0,0
55000477500,55000477500,2022.0,7,0,9.0,49,0,25,5,0,0,0
55000477500,55000477500,2023.0,9,0,8.89,36,0,37,5,0,0,0
55000477500,55000477500,2024.0,18,0,8.94,73,0,75,10,0,0,0
