Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56013736400,56013736400,2015.0,4,0,3.75,6,0,10,3,0,0,0
56013736400,56013736400,2016.0,5,0,4.2,11,0,14,3,0,0,0
56013736400,56013736400,2017.0,8,0,4.12,10,0,22,3,0,0,0
56013736400,56013736400,2018.0,10,0,4.3,19,0,29,4,0,0,0
56013736400,56013736400,2019.0,2,0,3.0,5,0,6,2,0,0,0
56013736400,56013736400,2020.0,6,0,5.5,20,0,29,7,0,0,0
56013736400,56013736400,2021.0,2,0,2.5,3,0,4,1,0,0,0
56013736400,56013736400,2022.0,2,0,3.5,5,0,6,2,0,0,0
56013736400,56013736400,2023.0,5,0,3.8,10,0,16,4,0,0,0
56013736400,56013736400,2024.0,2,0,5.5,9,0,4,2,0,0,0
