Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
"Mejía-Caballero, I.",56182243500.0,2015.0,1,0,8.0,8,0,2,1,0,0,0
"Mejía-Caballero, I.",56182243500.0,2017.0,2,0,6.5,10,0,4,1,0,0,0
"Mejía-Caballero, I.",56182243500.0,2018.0,3,0,7.67,13,0,6,1,0,0,0
"Mejía-Caballero, I.",56182243500.0,2019.0,1,0,9.0,9,0,3,1,0,0,0
"Mejía-Caballero, I.",56182243500.0,2020.0,1,0,8.0,8,0,3,2,0,0,0
"Mejía-Caballero, I.",56182243500.0,2021.0,3,0,7.33,13,0,8,2,0,0,0
"Mejía-Caballero, I.",56182243500.0,2023.0,1,0,7.0,7,0,3,1,0,0,0
"Mejía-Caballero, I.",56182243500.0,2024.0,2,0,6.5,11,0,5,1,0,0,0
