Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56013751300,56013751300,2015.0,1,0,9.0,9,0,2,1,0,0,0
56013751300,56013751300,2016.0,3,0,8.33,18,0,9,3,0,0,0
56013751300,56013751300,2017.0,3,0,8.0,16,0,8,1,0,0,0
56013751300,56013751300,2018.0,5,0,11.2,46,0,26,8,0,0,0
56013751300,56013751300,2019.0,1,0,7.0,7,0,4,1,0,0,0
56013751300,56013751300,2020.0,3,0,5.67,15,0,7,1,0,0,0
56013751300,56013751300,2021.0,2,0,6.5,7,0,7,1,0,0,0
56013751300,56013751300,2022.0,2,0,7.0,8,0,8,1,0,0,0
56013751300,56013751300,2023.0,2,0,8.0,9,0,4,1,0,0,0
56013751300,56013751300,2024.0,2,0,4.0,7,0,4,1,0,0,0
