Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
57204698538,57204698538,2015.0,4,0,5.25,16,0,10,3,0,0,0
57204698538,57204698538,2016.0,5,0,4.0,11,0,9,3,0,0,0
57204698538,57204698538,2017.0,5,0,4.2,15,0,11,3,0,0,0
57204698538,57204698538,2018.0,3,0,4.33,9,0,4,1,0,0,0
57204698538,57204698538,2019.0,12,0,5.33,33,0,28,6,0,0,0
57204698538,57204698538,2020.0,6,0,26.5,143,0,82,18,0,0,0
57204698538,57204698538,2021.0,7,0,6.43,27,0,18,8,0,0,0
57204698538,57204698538,2022.0,6,0,6.67,28,0,19,6,0,0,0
57204698538,57204698538,2023.0,7,0,5.43,25,0,23,7,0,0,0
57204698538,57204698538,2024.0,7,0,5.29,24,0,20,4,0,0,0
