Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
55842149700,55842149700,2015.0,1,0,6.0,6,0,1,1,0,0,0
55842149700,55842149700,2016.0,2,0,6.0,12,0,3,1,0,0,0
55842149700,55842149700,2017.0,3,0,6.67,11,0,6,2,0,0,0
55842149700,55842149700,2018.0,5,0,7.6,21,0,11,2,0,0,0
55842149700,55842149700,2019.0,3,0,7.33,15,0,8,2,0,0,0
55842149700,55842149700,2020.0,2,0,8.0,13,0,6,1,0,0,0
55842149700,55842149700,2021.0,2,0,8.5,11,0,6,2,0,0,0
55842149700,55842149700,2022.0,2,0,9.0,15,0,4,1,0,0,0
55842149700,55842149700,2023.0,4,0,7.0,20,0,9,1,0,0,0
55842149700,55842149700,2024.0,1,0,9.0,9,0,3,2,0,0,0
