Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56322592400,56322592400,2015.0,1,0,2.0,2,0,1,1,0,0,0
56322592400,56322592400,2016.0,3,0,3.0,4,0,5,2,0,0,0
56322592400,56322592400,2017.0,3,0,2.33,5,0,6,3,0,0,0
56322592400,56322592400,2018.0,1,0,3.0,3,0,2,2,0,0,0
56322592400,56322592400,2019.0,3,0,3.0,4,0,5,2,0,0,0
56322592400,56322592400,2020.0,3,0,3.33,6,0,7,3,0,0,0
56322592400,56322592400,2021.0,1,0,3.0,3,0,2,2,0,0,0
56322592400,56322592400,2022.0,2,0,2.5,4,0,3,2,0,0,0
56322592400,56322592400,2023.0,1,0,3.0,3,0,2,2,0,0,0
56322592400,56322592400,2024.0,1,0,2.0,2,0,1,1,0,0,0
