Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56013733500,56013733500,2015.0,3,0,7.67,20,0,14,5,0,0,0
56013733500,56013733500,2016.0,3,0,5.67,15,0,12,4,0,0,0
56013733500,56013733500,2017.0,8,0,5.62,33,0,19,3,0,0,0
56013733500,56013733500,2018.0,5,0,5.0,18,0,9,1,0,0,0
56013733500,56013733500,2019.0,5,0,5.6,21,0,12,4,0,0,0
56013733500,56013733500,2020.0,4,0,6.5,19,0,10,1,0,0,0
56013733500,56013733500,2021.0,5,0,5.0,16,0,12,2,0,0,0
56013733500,56013733500,2022.0,2,0,4.5,8,0,6,1,0,0,0
56013733500,56013733500,2023.0,1,0,3.0,3,0,2,1,0,0,0
56013733500,56013733500,2024.0,5,0,5.8,22,0,9,2,0,0,0
