Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
7101933223,7101933223,2015.0,5,0,10.4,41,0,18,2,0,0,0
7101933223,7101933223,2016.0,5,0,7.2,27,0,22,1,0,0,0
7101933223,7101933223,2017.0,4,0,9.5,33,0,17,1,0,0,0
7101933223,7101933223,2018.0,2,0,10.5,21,0,9,1,0,0,0
7101933223,7101933223,2019.0,6,0,9.0,46,0,26,1,0,0,0
7101933223,7101933223,2020.0,1,0,18.0,18,0,8,1,0,0,0
7101933223,7101933223,2021.0,8,0,8.5,54,0,28,1,0,0,0
7101933223,7101933223,2022.0,4,0,10.25,35,0,23,2,0,0,0
7101933223,7101933223,2023.0,7,0,9.71,59,0,31,1,0,0,0
7101933223,7101933223,2024.0,6,0,9.5,49,0,33,2,0,0,0
