Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
56013682900,56013682900,2015.0,1,0,3.0,3,0,3,2,0,0,0
56013682900,56013682900,2016.0,1,0,3.0,3,0,3,2,0,0,0
56013682900,56013682900,2017.0,2,0,4.0,7,0,6,1,0,0,0
56013682900,56013682900,2018.0,1,0,4.0,4,0,2,1,0,0,0
56013682900,56013682900,2019.0,1,0,5.0,5,0,2,1,0,0,0
56013682900,56013682900,2020.0,1,0,4.0,4,0,3,1,0,0,0
56013682900,56013682900,2021.0,3,0,3.33,7,0,7,1,0,0,0
56013682900,56013682900,2022.0,1,0,3.0,3,0,4,1,0,0,0
56013682900,56013682900,2023.0,1,0,6.0,6,0,1,1,0,0,0
56013682900,56013682900,2024.0,2,0,3.5,5,0,5,3,0,0,0
