Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
26657168500,26657168500,2015.0,3,0,6.33,18,0,7,1,0,0,0
26657168500,26657168500,2016.0,6,0,6.5,25,0,10,1,0,0,0
26657168500,26657168500,2017.0,1,0,7.0,7,0,2,1,0,0,0
26657168500,26657168500,2018.0,2,0,7.5,14,0,3,1,0,0,0
26657168500,26657168500,2019.0,2,0,7.5,13,0,6,1,0,0,0
26657168500,26657168500,2020.0,3,0,4.33,7,0,3,1,0,0,0
26657168500,26657168500,2021.0,2,0,5.5,8,0,3,1,0,0,0
26657168500,26657168500,2022.0,1,0,8.0,8,0,4,1,0,0,0
26657168500,26657168500,2023.0,1,0,12.0,12,0,5,2,0,0,0
26657168500,26657168500,2024.0,3,0,7.67,20,0,10,4,0,0,0
