Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
57216482927,57216482927,2015.0,5,0,426.4,962,0,497,95,0,0,0
57216482927,57216482927,2016.0,8,0,494.0,1063,0,800,106,0,0,0
57216482927,57216482927,2017.0,7,0,500.0,1035,0,700,102,0,0,0
57216482927,57216482927,2018.0,7,0,500.0,1017,0,700,111,0,0,0
57216482927,57216482927,2019.0,3,0,458.0,947,0,300,83,0,0,0
57216482927,57216482927,2020.0,12,0,429.5,1737,0,1109,104,0,0,0
57216482927,57216482927,2021.0,8,0,469.0,1552,0,800,96,0,0,0
57216482927,57216482927,2022.0,6,0,379.33,1363,0,600,98,0,0,0
57216482927,57216482927,2023.0,1,0,60.0,60,0,52,24,0,0,0
57216482927,57216482927,2024.0,9,0,498.67,2092,0,900,125,0,0,0
