Autor,Autor_ID,Año,Número de publicaciones en el año,Número de publicaciones individual,Número de autores promedio por artículo,Número de autores diferentes,Número de instituciones nacionales (No UAM),Número de instituciones internacionales,Número de regiones,Número de publicaciones Sólo UAM en el año,Número de publicaciones Nacional en el año,Número de publicaciones Internacional en el año
36196970400,36196970400,2019.0,2,0,2.5,3,0,4,1,0,0,0
36196970400,36196970400,2021.0,1,0,2.0,2,0,2,1,0,0,0
